Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_Pathways_2024__Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,0.4337217598831598,2.326742221844729,0.001,0.004900529674271177,0.01,26/104,6.18%,KLRF1;KLRB1;HCST;KLRD1;TYROBP;HLA-E;LAIR1;CLEC2B;HLA-C;SH2D1A;CD300A;HLA-A;HLA-F;ITGA4;KLRG1;PILRB;CD160;B2M;FCGR3A;HLA-B;ICAM3;SELL;IFITM1;CD247;KIR2DL1;ICAM1
prerank,GO_Biological_Process_2025__Positive Regulation of Neuron Apoptotic Process (GO:0043525),0.5265035390300069,2.2747663369969326,0.001,0.01534488725607646,0.03,15/31,14.69%,CCL3;DDIT3;SRPK2;TNF;MCL1;GSK3B;CASP4;NF1;CFLAR;PRNP;ATF4;CASP8;CASP3;CTNNB1;FOXO3
prerank,Reactome_Pathways_2024__G2 M Checkpoints,-0.5783975787217371,-2.260097158527858,0.001,0.001,0.001,63/113,24.43%,MCM10;GTSE1;RMI2;MCM7;MCM4;ORC6;CDC45;RFC4;CDC6;PKMYT1;MCM5;ORC1;MCM2;CDK1;CCNB2;RPA3;BRIP1;PSMB3;PSMD7;BRCA1;CLSPN;WEE1;YWHAQ;PSMA4;RNF8;PSMD8;PSMA2;DNA2;PSMD1;CCNB1;CDK2;PSMA1;PSMD2;MCM3;PSMB1;MCM6;PSMB5;PSMB7;CHEK1;RFC3;ORC3;PSMD13;YWHAB;PSMC2;YWHAE;UBE2V2;UIMC1;CDC7;ADRM1;PSMC5;BRCC3;RMI1;RPA2;MCM8;YWHAG;PSMA5;TOPBP1;MDC1;EXO1;CDC25C;PSMA7;PIAS4;PSMA6
prerank,Reactome_Pathways_2024__Orc1 Removal From Chromatin,-0.6343602607494944,-2.2481452640157604,0.001,0.001,0.001,29/55,17.20%,MCM7;MCM4;CCNA2;ORC6;CDC6;CDT1;MCM5;ORC1;MCM2;RBX1;PSMB3;PSMD7;PSMA4;PSMD8;PSMA2;PSMD1;CDK2;PSMA1;PSMD2;MCM3;PSMB1;MCM6;PSMB5;PSMB7;ORC3;PSMD13;PSMC2;ADRM1;PSMC5
prerank,Reactome_Pathways_2024__Synthesis of DNA,-0.5780743569246971,-2.2476687415058527,0.001,0.001,0.001,57/105,24.53%,MCM7;MCM4;CCNA2;POLE2;ORC6;CDC45;RFC4;CDC6;CDT1;MCM5;GINS2;ORC1;MCM2;RBX1;RPA3;CCNE2;PSMB3;PSMD7;PSMA4;FEN1;PSMD8;PSMA2;DNA2;PSMD1;CDK2;PSMA1;POLD1;PSMD2;GINS3;MCM3;GINS1;UBE2C;PSMB1;MCM6;PSMB5;PSMB7;RFC3;ORC3;PSMD13;PSMC2;ANAPC11;CDC26;ADRM1;PSMC5;POLD3;GMNN;RPA2;MCM8;PSMA5;ANAPC15;CCNE1;PRIM1;POLA2;PSMA7;SKP2;PSMA6;POLE
prerank,Reactome_Pathways_2024__G1 S Transition,-0.5735537325627401,-2.245750763378377,0.001,0.001,0.001,65/118,25.89%,MCM10;MCM7;MCM4;CCNA2;POLE2;ORC6;CDC45;TK1;CDC6;CDT1;E2F1;TFDP1;MCM5;ORC1;MCM2;CDK1;LIN9;RPA3;CCNE2;PSMB3;CCND1;PSMD7;RRM2;CABLES1;WEE1;PSMA4;PSMD8;PSMA2;PSMD1;CCNB1;PPP2R3B;CDK2;PSMA1;PSMD2;MCM3;PSMB1;MCM6;PSMB5;PSMB7;DHFR;ORC3;E2F5;PSMD13;CKS1B;PSMC2;TYMS;CDC7;ADRM1;PSMC5;RBL1;GMNN;CDKN1A;RPA2;MCM8;PSMA5;CCNE1;PRIM1;POLA2;PSMA7;SKP2;PSMA6;POLE;CDK4;E2F6;PSMB2
prerank,GO_Biological_Process_2025__Positive Regulation of Leukocyte Mediated Cytotoxicity (GO:0001912),0.48068261814554636,2.244014820288449,0.001,0.01898736049362996,0.043,18/40,14.13%,KLRD1;TYROBP;HLA-E;XCL1;HLA-C;HLA-A;HLA-F;CD160;HLA-B;KLRC3;HLA-DRB1;KLRC4;NCR3;IL12RB1;CRTAM;HLA-DRA;SLAMF6;RASGRP1
prerank,GO_Biological_Process_2025__Negative Regulation of Receptor Signaling Pathway via STAT (GO:1904893),0.6591955991462779,2.238146806463437,0.001,0.016607020839909586,0.044,11/15,19.53%,SOCS1;PTPRC;SOCS3;VHL;SOCS2;LEPROT;PTPN2;SH2B3;CISH;HGS;NF2
prerank,Reactome_Pathways_2024__TRAF6 Mediated IRF7 Activation,0.6495638635224064,2.232839593564369,0.001,0.009016974600658966,0.021,9/15,16.01%,IRF7;TBK1;CREBBP;IRF3;TRIM4;EP300;RNF135;TANK;MAVS
prerank,Reactome_Pathways_2024__Interferon Gamma Signaling,0.4278840164251732,2.2292103713693385,0.001,0.007840847478833882,0.022,28/87,7.94%,CD44;SOCS1;MAPK1;HLA-E;SMAD7;HLA-C;IFNG;HLA-A;HLA-F;IRF7;TRIM38;B2M;IFNGR1;OASL;PIAS1;HLA-B;TRIM22;SOCS3;JAK1;STAT1;OAS1;IRF9;IRF1;HLA-DRB1;ICAM1;IRF3;PTPN2;GBP2
prerank,Reactome_Pathways_2024__DNA Replication,-0.5707809960857478,-2.2246280162757497,0.001,0.001,0.001,60/112,24.53%,MCM10;MCM7;MCM4;CCNA2;POLE2;ORC6;CDC45;RFC4;CDC6;CDT1;MCM5;GINS2;ORC1;MCM2;RBX1;RPA3;CCNE2;PSMB3;PSMD7;PSMA4;FEN1;PSMD8;PSMA2;DNA2;PSMD1;CDK2;KPNB1;PSMA1;POLD1;PSMD2;GINS3;MCM3;GINS1;UBE2C;PSMB1;MCM6;PSMB5;PSMB7;RFC3;ORC3;PSMD13;PSMC2;ANAPC11;CDC26;CDC7;ADRM1;PSMC5;POLD3;GMNN;RPA2;MCM8;PSMA5;ANAPC15;CCNE1;PRIM1;POLA2;PSMA7;SKP2;PSMA6;POLE
prerank,GO_Biological_Process_2025__Sister Chromatid Segregation (GO:0000819),-0.6821257963637106,-2.2216423361324455,0.001,0.001,0.001,16/33,15.48%,ZWINT;SKA3;SKA1;SPAG5;RAN;NCAPG2;PLK1;TUBG1;KNTC1;SKA2;KIFC1;KNSTRN;CENPK;NDC80;TOP2A;KIF18A
prerank,Reactome_Pathways_2024__Interleukin-20 Family Signaling,0.6539770544302643,2.2177804500878673,0.001,0.007000756677530252,0.023,10/16,12.49%,STAT3;IL10RB;STAT5B;STAT4;SOCS3;JAK1;STAT1;TYK2;JAK3;PTPN11
prerank,Reactome_Pathways_2024__Interleukin-7 Signaling,0.5645506059301032,2.2141765424133966,0.001,0.0061256620928389705,0.023,11/22,15.47%,PIK3R1;IL7R;SOCS1;STAT3;STAT5B;JAK1;SOCS2;JAK3;IRS2;BRWD1;CISH
prerank,GO_Biological_Process_2025__Positive Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),0.6051927459587825,2.21081011849906,0.001,0.01976235479949241,0.06,10/17,14.13%,KLRD1;HLA-E;HLA-F;CD160;KLRC3;KLRC4;NCR3;CRTAM;SLAMF6;RASGRP1
prerank,GO_Biological_Process_2025__Regulation of T Cell Mediated Cytotoxicity (GO:0001914),0.5445362935016459,2.2009946320333924,0.001,0.018341531905411254,0.063,9/27,5.76%,KLRD1;PTPRC;HLA-E;XCL1;HLA-C;HLA-A;HLA-F;HLA-B;HLA-DRB1
prerank,GO_Biological_Process_2025__Cell Surface Receptor Signaling Pathway via JAK-STAT (GO:0007259),0.5084977149213035,2.1956076985456447,0.001,0.016739877006628864,0.064,13/36,11.14%,STAT3;IFNG;TNF;STAT5B;STAT6;PIAS1;STAT4;IL15;JAK1;STAT1;TYK2;JAK3;PRKD2
prerank,Reactome_Pathways_2024__DNA Strand Elongation,-0.6701854126198965,-2.1944974642600474,0.001,0.001,0.001,24/32,27.56%,MCM7;MCM4;CDC45;RFC4;MCM5;GINS2;MCM2;RPA3;FEN1;DNA2;POLD1;GINS3;MCM3;GINS1;MCM6;RFC3;POLD3;RPA2;MCM8;PRIM1;POLA2;RFC5;POLD2;PCNA
prerank,Reactome_Pathways_2024__Signaling by ALK in Cancer,0.42657497621688223,2.1882451430704215,0.001,0.005880635609125412,0.026,30/82,11.54%,JUNB;PIK3R1;MAPK1;BCL2A1;IL10RA;RANBP2;JUN;EML4;STAT3;SQSTM1;NOTCH1;MECP2;STAT1;MCL1;BIRC6;ZAP70;GCC2;PRF1;PRKAR1A;MAPK8;MAPK9;PIK3CB;MYH9;SKP1;TYK2;CEBPB;PPM1B;EIF2AK3;TFG;PIK3CA
prerank,Reactome_Pathways_2024__Signaling by ALK Fusions and Activated Point Mutants,0.42657497621688223,2.1882451430704215,0.001,0.005880635609125412,0.026,30/82,11.54%,JUNB;PIK3R1;MAPK1;BCL2A1;IL10RA;RANBP2;JUN;EML4;STAT3;SQSTM1;NOTCH1;MECP2;STAT1;MCL1;BIRC6;ZAP70;GCC2;PRF1;PRKAR1A;MAPK8;MAPK9;PIK3CB;MYH9;SKP1;TYK2;CEBPB;PPM1B;EIF2AK3;TFG;PIK3CA
prerank,GO_Biological_Process_2025__Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.4014475931565133,2.1881461226830305,0.001,0.01669760458994546,0.071,37/98,13.47%,PTPRC;NFKBIZ;PDE4B;FYN;BTN3A3;HLA-A;ZNF683;NFATC2;RFTN1;INPP5D;PTPN22;RIPK2;CD247;PLCG2;ZAP70;LAX1;CD79B;HLA-DRB1;TXK;SKAP1;CLSTN1;BTN3A1;FCHO1;ZC3H12A;SLC39A6;LCK;ITK;BCL10;RC3H1;PRKD2;PIK3CA;BTN3A2;PRKCB;THEMIS2;PTPRJ;IKBKB;RC3H2
prerank,Reactome_Pathways_2024__DAP12 Interactions,0.4869664716829279,2.187383938446981,0.006289308176100629,0.005524233450996599,0.027,10/37,6.66%,PIK3R1;KLRD1;TYROBP;HLA-E;FYN;HLA-C;B2M;HLA-B;PLCG2;PIK3CB
prerank,GO_Biological_Process_2025__Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483),0.6379412263940383,2.1851874504407798,0.001,0.01588738327018017,0.072,10/16,14.01%,HLA-E;HLA-C;HLA-A;HLA-F;B2M;HLA-B;HLA-DRB1;ERAP1;HLA-DRA;ERAP2
prerank,Reactome_Pathways_2024__Activation of the Pre-Replicative Complex,-0.6728143878748855,-2.1817157517938712,0.001,0.001,0.001,22/33,22.38%,MCM10;MCM7;MCM4;POLE2;ORC6;CDC45;CDC6;CDT1;MCM5;ORC1;MCM2;RPA3;CDK2;MCM3;MCM6;ORC3;CDC7;GMNN;RPA2;MCM8;PRIM1;POLA2
prerank,GO_Biological_Process_2025__DNA Replication (GO:0006260),-0.5960156736360477,-2.181558531362982,0.001,0.001,0.001,36/67,22.38%,MCM7;MCM4;POLE2;RFC4;CDK2AP1;MCM5;FAM111B;CDK1;RECQL4;RPA3;RNASEH1;NT5M;SLC19A1;FEN1;TOP1MT;DNA2;DONSON;CDK2;POLD1;DUT;WDHD1;MCM6;SET;CHEK1;RFC3;ORC3;MCMBP;POLR1B;POLD3;RECQL;MCM8;RNASEH2A;NAP1L1;WDR18;UPF1;POLA2
prerank,Reactome_Pathways_2024__Activation of ATR in Response to Replication Stress,-0.6600928544659284,-2.179495537497105,0.001,0.001,0.001,21/36,19.36%,MCM10;MCM7;MCM4;ORC6;CDC45;RFC4;CDC6;MCM5;ORC1;MCM2;RPA3;CLSPN;CDK2;MCM3;MCM6;CHEK1;RFC3;ORC3;CDC7;RPA2;MCM8
prerank,MSigDB_Hallmark_2020__Interferon Gamma Response,0.39075078644433064,2.1750701832459045,0.001,0.001,0.001,60/190,10.97%,CD69;BTG1;NFKBIA;TNFAIP3;SOCS1;TXNIP;IL10RA;HELZ2;APOL6;ZBP1;XCL1;ADAR;PDE4B;CCL5;STAT3;IL2RB;HLA-A;IRF7;B2M;OASL;AUTS2;HLA-B;STAT4;SOCS3;IL15;UPP1;PIM1;STAT1;RIPK2;IFITM3;GPR18;CASP4;DDX60;TAPBP;ARL4A;NFKB1;VAMP5;IRF9;IRF1;HLA-DRB1;IFITM2;SPPL2A;NLRC5;ICAM1;HIF1A;XAF1;PSME1;PTPN2;IL4R;CASP8;RTP4;ISG20;MX2;SP110;OGFR;RAPGEF6;IFI44;SOD2;CASP3;TNFSF10
prerank,GO_Biological_Process_2025__Natural Killer Cell Mediated Immunity (GO:0002228),0.534305590822557,2.163665638270362,0.001,0.018778708180513148,0.089,9/26,6.66%,PIK3R1;HCST;KLRD1;TYROBP;CD2;NKG7;TUBB4B;VAV1;PIK3CB
prerank,Reactome_Pathways_2024__Switching of Origins to a Post-Replicative State,-0.572922107263391,-2.154065053388321,0.001,0.001,0.002,38/76,20.95%,MCM7;MCM4;CCNA2;ORC6;CDC6;CDT1;MCM5;ORC1;MCM2;RBX1;CCNE2;PSMB3;PSMD7;PSMA4;PSMD8;PSMA2;PSMD1;CDK2;PSMA1;PSMD2;MCM3;UBE2C;PSMB1;MCM6;PSMB5;PSMB7;ORC3;PSMD13;PSMC2;ANAPC11;CDC26;ADRM1;PSMC5;GMNN;MCM8;PSMA5;ANAPC15;CCNE1
prerank,Reactome_Pathways_2024__Signaling by CSF1 (M-CSF) in Myeloid Cells,0.505625845690865,2.147800117520643,0.001,0.00702409253312202,0.034,13/29,13.22%,PIK3R1;YES1;FYN;STAT3;INPP5D;STAT1;PLCG2;PIK3CB;CBL;PIK3CA;PTPN11;GAB3;LYN
prerank,GO_Biological_Process_2025__Regulation of T Cell Cytokine Production (GO:0002724),0.5803945767964215,2.147163087165116,0.001,0.020426635633088792,0.103,6/20,2.06%,CD55;XCL1;SMAD7;CD7;HLA-A;HLA-F
prerank,GO_Biological_Process_2025__Positive Regulation of Calcium-Mediated Signaling (GO:0050850),0.580105753106057,2.14710939311754,0.001,0.019064859924216204,0.103,9/20,12.87%,CCL3;CCL4;PTPRC;TRAT1;PRKCA;PLCG2;PRNP;NMUR1;PTPRJ
