Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_Pathways_2024__Dectin-1 Mediated Noncanonical NF-kB Signaling,-0.7310876465744746,-2.3691290821415127,0.001,0.001,0.001,29/48,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;PSMD12;PSMB4;PSMD6
prerank,Reactome_Pathways_2024__Host Interactions of HIV Factors,-0.6393057885197109,-2.363202860578185,0.001,0.001,0.001,57/117,8.39%,RANBP1;BANF1;PPIA;PSMB3;RAN;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;AP2S1;PSMC3;SLC25A5;PSMA3;ELOB;PSMC5;ELOC;RBX1;SEM1;PSMA7;SEC13;ADRM1;NDC1;PSMA5;PSMB5;PSMD2;NUP93;PSMD7;PSMD11;PSMB7;PSMC1;HMGA1;PSMB1;KPNB1;PSMD14;AP2M1;PSMD1;RAC1;AP1M1;PSMD13;NPM1;PSMC4;NUP37;AP1S1;PSMC2;SEH1L;RCC1;NUP85;RANGAP1;PSMD3;AAAS;NUP50;NUP107;PSMD12;NUP62;PSMB4;PSIP1
prerank,GO_Biological_Process_2025__Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992),-0.7003621440501148,-2.363000644661626,0.001,0.001,0.001,35/61,12.65%,BIRC5;CDCA5;RRM2;DLGAP5;CDK4;ANAPC11;UBE2C;CDK1;DTL;RRM1;CDC20;CCNB1;STIL;TFDP1;CDC25C;PHB2;CDC25A;FBXO5;RAD51C;ESPL1;SASS6;CCNE2;CCNE1;UBE2E2;DBF4B;AIF1;CDC7;CDC25B;EIF4G1;CDC23;RAB11A;RCC2;STOX1;RDX;CPSF3
prerank,Reactome_Pathways_2024__Degradation of GLI2 by the Proteasome,-0.7406610261278388,-2.362598709939912,0.001,0.001,0.001,30/45,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;RBX1;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;PSMD12;PSMB4;PSMD6
prerank,Reactome_Pathways_2024__ABC Transporter Disorders,-0.693987551761656,-2.3603119106165877,0.001,0.001,0.001,30/63,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;DERL3;PSMD12;PSMB4;PSMD6
prerank,Reactome_Pathways_2024__PCNA-Dependent Long Patch Base Excision Repair,-0.8786850910580215,-2.3592771722374586,0.001,0.001,0.001,19/21,9.85%,FEN1;RPA3;LIG1;PCNA;RFC4;RFC2;POLD2;POLE2;RFC5;POLD1;RFC3;POLD3;RPA1;RPA2;POLE3;APEX1;POLE;POLE4;RFC1
prerank,Reactome_Pathways_2024__Cyclin E Associated Events During G1 S Transition,-0.6848336402149129,-2.355721430902381,0.001,0.001,0.001,41/72,8.11%,CCNA2;CKS1B;CDK4;PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;TFDP1;PSMC3;PSMA3;CDK2;PSMC5;CDC25A;E2F1;SEM1;PSMA7;RBBP4;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;CCNE2;E2F4;CCNE1;PSMD13;PSMC4;PSMC2;PSMD3;LIN9;SKP2;PSMD12;PSMB4
prerank,Reactome_Pathways_2024__Meiotic Recombination,-0.8360773209734178,-2.354200622469432,0.001,0.001,0.001,17/26,5.36%,RAD51;MND1;RPA3;CDK4;BRCA2;BRCA1;RBBP8;PSMC3IP;HIST1H3G;CDK2;BLM;RAD51C;DMC1;RPA1;RPA2;H2AFX;FIGNL1
prerank,GO_Biological_Process_2025__Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010389),-0.7844470973808163,-2.3527739537560284,0.001,0.001,0.001,21/34,10.92%,PKMYT1;CDK4;CDK1;DTL;RRM1;CCNB1;KIF14;CENPF;CDC25C;CDK2;CDC25A;FBXO5;RAD51C;DBF4B;CDC7;CDC25B;CDK6;AVEN;RAB11A;RCC2;STOX1
prerank,Reactome_Pathways_2024__Stabilization of P53,-0.7453550594871978,-2.34863182680137,0.001,0.001,0.001,31/42,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;TP53;PSMD12;PSMB4;CHEK2;PSMD6
prerank,Reactome_Pathways_2024__G1 S-Specific Transcription,-0.8088545940677776,-2.3481083507290323,0.001,0.001,0.001,19/29,4.74%,TK1;DHFR;TYMS;CDC45;CDT1;RRM2;CDC6;ORC1;CDK1;PCNA;TFDP1;CDC25A;FBXO5;E2F1;HDAC1;RBBP4;POLA1;E2F4;CCNE1
prerank,"GO_Biological_Process_2025__Mitochondrial Electron Transport, NADH to Ubiquinone (GO:0006120)",-0.7866312964237647,-2.3368447054331716,0.001,0.001,0.001,29/34,17.83%,NDUFB2;NDUFAB1;NDUFA4;NDUFB3;NDUFA2;NDUFS6;NDUFS8;NDUFV2;NDUFB6;NDUFB9;NDUFA6;NDUFS3;NDUFB7;NDUFB4;NDUFB10;NDUFC1;NDUFB1;NDUFS7;NDUFA8;NDUFV1;NDUFA10;NDUFA7;NDUFS4;NDUFB5;NDUFS2;NDUFC2;NDUFS5;NDUFA5;NDUFAF1
prerank,Reactome_Pathways_2024__Mitochondrial Protein Import,-0.6884637449638753,-2.335164385890723,0.001,0.001,0.001,36/62,15.48%,CHCHD2;ATP5F1B;TOMM5;VDAC1;CYC1;ATP5MC1;TIMM10;TIMM8B;TIMM13;TIMM23;TOMM22;TOMM40;TIMM17A;ATP5F1A;COX17;MTX1;TIMM50;CHCHD3;CS;COA4;COA6;DLD;SAMM50;CHCHD4;TIMM21;TIMM8A;BCS1L;TIMM9;COQ2;SLC25A6;MTX2;CHCHD5;TIMM17B;CHCHD10;ACO2;HSPD1
prerank,Reactome_Pathways_2024__Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA),-0.8113353468421866,-2.3336463260343696,0.001,0.001,0.001,16/27,6.81%,RAD51;RAD51AP1;BRCA2;BRCA1;RBBP8;EXO1;RMI2;DNA2;BLM;XRCC2;SEM1;RAD51C;BARD1;BRIP1;RMI1;XRCC3
prerank,Reactome_Pathways_2024__p53-Dependent G1 S DNA Damage Checkpoint,-0.7175653591579927,-2.3295715321661232,0.001,0.001,0.001,35/51,9.31%,CCNA2;PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;CDK2;PSMC5;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;CCNE2;CCNE1;PSMD13;PSMC4;PSMC2;PSMD3;TP53;PSMD12;PSMB4;CHEK2;PSMD6
prerank,Reactome_Pathways_2024__p53-Dependent G1 DNA Damage Response,-0.7175653591579927,-2.3295715321661232,0.001,0.001,0.001,35/51,9.31%,CCNA2;PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;CDK2;PSMC5;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;CCNE2;CCNE1;PSMD13;PSMC4;PSMC2;PSMD3;TP53;PSMD12;PSMB4;CHEK2;PSMD6
prerank,GO_Biological_Process_2025__Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),-0.6685336563317553,-2.328216907361205,0.001,0.001,0.001,52/84,19.74%,NDUFB2;NDUFB3;NDUFS8;UQCRFS1;COX7A2;UQCC2;NDUFA6;NDUFS3;COA3;HIGD1A;COX17;RAB5IF;COX20;DMAC1;NDUFAF3;COX16;ATP23;NDUFAF8;ATP5F1D;AIFM1;NDUFS7;FOXRED1;TMEM126A;COA6;SDHAF3;CEP89;SAMM50;NDUFAF4;TMEM70;CHCHD4;TIMM21;BCS1L;STMP1;DMAC2;NDUFS4;UQCC3;NDUFAF6;TMEM223;NDUFA13;ATPAF1;TMEM242;NDUFS2;NDUFC2;COX7A2L;NDUFS5;NDUFAF1;SCO2;SCO1;LYRM2;ATPAF2;COA5;NDUFS1
prerank,GO_Biological_Process_2025__T Cell Receptor Signaling Pathway (GO:0050852),0.6188382503913695,2.326209611972189,0.001,0.001,0.001,42/83,13.88%,PTPRC;CD3E;BTN3A1;PDE4B;FYN;ITK;CD8A;LCP2;PTPN22;FYB1;HLA-A;NFKBIZ;BTN3A2;THEMIS;SKAP1;INPP5D;BTN3A3;PRKD2;CD3D;PDE4D;ZC3H12A;PLCG1;ZAP70;RC3H1;ZNF683;RBCK1;CD8B;CD247;CLSTN1;DENND1B;PTPRJ;RC3H2;BTN2A1;TRAF6;BCL10;LCK;GATA3;RFTN1;WNK1;PLCG2;RIPK2;CD28
prerank,GO_Biological_Process_2025__Metaphase Chromosome Alignment (GO:0051310),-0.7114040911672354,-2.3229615031314794,0.001,0.001,0.001,30/53,11.36%,KIFC1;CDCA8;CEP55;CDCA5;SKA3;CENPE;SKA1;NDC80;KIF2C;KIF22;CCNB1;KIF14;GMNN;CENPF;SPDL1;INCENP;SKA2;KPNB1;NUDC;KIF18A;CENPQ;SEH1L;PSRC1;NUP62;CDC23;DCTN2;RAB11A;CHMP4B;ZW10;CHMP2A
prerank,GO_Biological_Process_2025__Mitotic Spindle Assembly (GO:0090307),-0.7304419165198126,-2.322663948156987,0.001,0.001,0.001,21/46,9.70%,KIFC1;BIRC5;AURKB;UHRF1;CDCA8;TPX2;KIF11;KIF4A;RACGAP1;KIF15;PRC1;MZT1;SMC1A;INCENP;SMC3;KPNB1;RHOA;BCCIP;RANGRF;CHEK2;RAB11A
prerank,Reactome_Pathways_2024__Degradation of AXIN,-0.7382927123508526,-2.3211721707379036,0.001,0.001,0.001,29/41,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;PSMD12;PSMB4;PSMD6
prerank,MSigDB_Hallmark_2020__Interferon Alpha Response,0.6064951585691709,2.317188434312099,0.001,0.001,0.001,55/95,17.74%,TXNIP;CASP8;B2M;ELF1;HLA-C;IFITM1;IRF7;SP110;IFITM2;DDX60;RSAD2;NUB1;LPAR6;HELZ2;ADAR;IFI44L;IRF1;ISG20;PARP12;IRF9;PARP14;SAMD9L;TMEM140;MX1;SAMD9;IFIH1;UBA7;STAT2;CSF1;HERC6;GBP2;CASP1;OASL;OGFR;EIF2AK2;IRF2;TRAFD1;IFIT2;CD47;EPSTI1;PARP9;PLSCR1;TENT5A;IFI44;RIPK2;LY6E;IFITM3;CMPK2;IFIT3;TDRD7;NCOA7;IL15;CMTR1;ISG15;IL4R
prerank,Reactome_Pathways_2024__Regulation of RUNX2 Expression and Activity,-0.6918974081612436,-2.315326435404195,0.001,0.001,0.001,31/56,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;RBX1;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;SKP2;PSMD12;PSMB4;PSMD6
prerank,MSigDB_Hallmark_2020__Myc Targets V2,-0.7019705661550338,-2.314892614890833,0.001,0.001,0.001,40/58,17.23%,MCM4;PLK1;CDK4;MCM5;DCTPP1;PLK4;CBX3;PA2G4;PHB;MRTO4;SRM;FARSA;NOP16;TMEM97;UNG;NPM1;EXOSC5;AIMP2;BYSL;NOLC1;NOC4L;PES1;SLC19A1;IMP4;NOP56;NDUFAF4;SORD;LAS1L;GNL3;GRWD1;RRP9;TCOF1;WDR43;NIP7;IPO4;HSPD1;PRMT3;PUS1;TBRG4;RCL1
prerank,MSigDB_Hallmark_2020__Interferon Gamma Response,0.549080654915173,2.3114808237569164,0.001,0.001,0.001,99/197,17.78%,TXNIP;BTG1;CCL5;CD69;PDE4B;TNFAIP3;CASP8;IL10RA;B2M;STAT4;TAPBP;LCP2;CASP4;DDX58;HLA-A;ZBP1;HLA-B;KLRK1;RAPGEF6;ARID5B;IRF7;NLRC5;SP110;STAT3;MX2;IFITM2;SAMHD1;DDX60;NFKBIA;ST8SIA4;RSAD2;NCOA3;HELZ2;ADAR;IFI44L;IRF1;RBCK1;ISG20;PARP12;IRF9;APOL6;PARP14;SAMD9L;SOCS3;MX1;SLAMF7;ZNFX1;IFIH1;SOCS1;STAT2;AUTS2;XAF1;HERC6;CASP1;OASL;OGFR;EIF2AK2;IRF2;TRAFD1;IL2RB;IFIT1;IL18BP;OAS2;ARL4A;IFIT2;CDKN1A;TNFSF10;BPGM;PIM1;ICAM1;EPSTI1;ST3GAL5;PLSCR1;IFI44;JAK2;RIPK2;LY6E;UPP1;LYSMD2;FGL2;HLA-G;IFITM3;PTPN1;CMPK2;IFIT3;GZMA;HIF1A;GPR18;TDRD7;STAT1;CFH;TOR1B;IL15;CMTR1;ISG15;FAS;PML;IL4R;PTPN2
prerank,Reactome_Pathways_2024__Hedgehog 'On' State,-0.6670880494977502,-2.3101811059756177,0.001,0.001,0.001,30/71,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;RBX1;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;PSMD12;PSMB4;PSMD6
prerank,GO_Biological_Process_2025__Replication Fork Processing (GO:0031297),-0.7279486543339904,-2.308610981280031,0.001,0.001,0.001,24/46,9.59%,RAD51;BRCA2;BRCA1;TIMELESS;CENPX;RBBP8;PCNA;EXO1;DNA2;TRAIP;BLM;NUCKS1;EME1;PARP1;BARD1;TONSL;DDX11;DONSON;MMS22L;GEN1;RFWD3;CARM1;FAM111A;RECQL
prerank,Reactome_Pathways_2024__Telomere C-strand (Lagging Strand) Synthesis,-0.7764740921792798,-2.3075231920392443,0.001,0.001,0.001,23/33,11.29%,FEN1;RPA3;LIG1;DSCC1;PCNA;RFC4;RFC2;POLD2;RFC5;POLD1;RFC3;POLD3;DNA2;BLM;CHTF18;POLA1;RPA1;RPA2;PRIM1;PRIM2;RFC1;ACD;POLA2
prerank,Reactome_Pathways_2024__SUMOylation of DNA Replication Proteins,-0.7203589142890955,-2.30254381170755,0.001,0.001,0.001,22/45,8.07%,BIRC5;AURKB;CDCA8;TOP2A;PCNA;SUMO2;AURKA;INCENP;UBE2I;SUMO1;SEC13;NDC1;NUP93;NUP37;SEH1L;SUMO3;NUP85;RANGAP1;AAAS;NUP50;NUP107;NUP62
prerank,Reactome_Pathways_2024__Lagging Strand Synthesis,-0.8657528978173936,-2.2987660366713496,0.001,0.001,0.001,19/20,11.29%,FEN1;RPA3;LIG1;PCNA;RFC4;RFC2;POLD2;RFC5;POLD1;RFC3;POLD3;DNA2;POLA1;RPA1;RPA2;PRIM1;PRIM2;RFC1;POLA2
prerank,Reactome_Pathways_2024__Regulation of mRNA Stability by Proteins That Bind AU-rich Elements,-0.6617086275924359,-2.2970423531581123,0.001,0.001,0.001,42/75,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;SET;PSMC3;HSBP1;PSMA3;PSMC5;SEM1;PSMA7;HNRNPD;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;EXOSC8;PSMB7;PSMC1;EXOSC3;EXOSC2;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;EXOSC5;KHSRP;EXOSC9;ELAVL1;PSMD3;ANP32A;EIF4G1;PSMD12;PSMB4;EXOSC4;PSMD6
prerank,GO_Biological_Process_2025__Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.5857159466033514,2.2959654342281497,0.001,0.001,0.001,49/107,13.01%,PTPRC;CD3E;BTN3A1;PDE4B;FYN;ITK;CD8A;LCP2;PTPN22;NFATC2;FYB1;HLA-A;NFKBIZ;BTN3A2;THEMIS;SKAP1;INPP5D;BTN3A3;PRKD2;CD3D;PDE4D;ZC3H12A;PLCG1;ZAP70;RC3H1;ZNF683;RBCK1;SLA2;CD8B;CD247;CLSTN1;DENND1B;VAV3;BCL2;PTPRJ;RC3H2;BTN2A1;LAX1;TRAF6;BCL10;LCK;NCKAP1L;GATA3;RFTN1;WNK1;MNDA;PLEKHA1;PLCG2;RIPK2
prerank,Reactome_Pathways_2024__Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function,-0.8190220672583421,-2.2953026143160438,0.001,0.001,0.001,15/25,6.53%,RAD51;RAD51AP1;BRCA2;BRCA1;RBBP8;EXO1;RMI2;DNA2;BLM;XRCC2;SEM1;RAD51C;BARD1;BRIP1;RMI1
prerank,Reactome_Pathways_2024__Defective Homologous Recombination Repair (HRR) Due to PALB2 Loss of Function,-0.8190220672583421,-2.2953026143160438,0.001,0.001,0.001,15/25,6.53%,RAD51;RAD51AP1;BRCA2;BRCA1;RBBP8;EXO1;RMI2;DNA2;BLM;XRCC2;SEM1;RAD51C;BARD1;BRIP1;RMI1
prerank,Reactome_Pathways_2024__Defective HDR Through Homologous Recomb Repair Due to PALB2 Loss of BRCA2 RAD51 RAD51C Binding Fnc,-0.8190220672583421,-2.2953026143160438,0.001,0.001,0.001,15/25,6.53%,RAD51;RAD51AP1;BRCA2;BRCA1;RBBP8;EXO1;RMI2;DNA2;BLM;XRCC2;SEM1;RAD51C;BARD1;BRIP1;RMI1
prerank,Reactome_Pathways_2024__Defective HDR Through Homologous Recombination Repair Due to PALB2 Loss of BRCA1 Binding Function,-0.8190220672583421,-2.2953026143160438,0.001,0.001,0.001,15/25,6.53%,RAD51;RAD51AP1;BRCA2;BRCA1;RBBP8;EXO1;RMI2;DNA2;BLM;XRCC2;SEM1;RAD51C;BARD1;BRIP1;RMI1
prerank,GO_Biological_Process_2025__Spliceosomal snRNP Assembly (GO:0000387),-0.7617760931360799,-2.2947630577041647,0.001,0.001,0.001,19/36,9.05%,SNRPB;LSM4;SNRPE;SNRPG;SNRPC;SNRPF;LSM2;PRPF19;WDR77;SRSF10;PRMT5;GEMIN6;GEMIN2;LIN9;SNRPD3;GEMIN4;CLNS1A;SNRPD2;PRPF31
prerank,GO_Biological_Process_2025__Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850),-0.6947587119022575,-2.294361722325503,0.001,0.001,0.001,28/58,6.32%,BIRC5;STMN1;AURKB;NUF2;TUBG1;DLGAP5;PLK1;SPC25;CENPE;CENPH;KIF11;CDK1;RAN;NDC80;KIF4A;CCNB1;STIL;TACC3;TTK;ESPL1;WDR62;NUSAP1;KPNB1;NUDC;BCCIP;RCC1;GPSM2;CKAP5
prerank,Reactome_Pathways_2024__Mitochondrial Protein Degradation,-0.6341932901160915,-2.286386266675416,0.001,0.001,0.001,54/97,16.56%,COX5A;CHCHD2;HSD17B10;SHMT2;HADH;NDUFA2;ATP5F1B;UQCRQ;ATP5PF;ATP5F1C;SLC25A5;NDUFB6;PRELID1;TIMM10;ATP5MG;SSBP1;NDUFS3;TIMM17A;ATP5F1A;TRIAP1;COX5B;FH;ACAT1;IDH3A;OXCT1;ATP5PD;MDH2;MRPS10;IDH2;MRPL12;CS;ECI1;MRPS2;NDUFV1;AFG3L2;PDHA1;DLD;BDH1;TFAM;CLPP;TIMM9;ALDH1B1;LONP1;UQCRC2;SLC25A6;ALDH18A1;MRPL32;NDUFA13;HTRA2;ACOT2;ACO2;HSPD1;TWNK;PRKACA
prerank,Reactome_Pathways_2024__Global Genome Nucleotide Excision Repair (GG-NER),-0.6405454133672236,-2.2803530435645345,0.001,0.001,0.001,44/83,12.52%,RPA3;LIG1;PCNA;RFC4;ACTB;RFC2;POLD2;POLE2;RFC5;SUMO2;POLD1;RFC3;POLD3;UBE2N;UBE2I;RBX1;ACTL6A;RAD23A;SUMO1;COPS3;PARP1;RPA1;RUVBL1;RPA2;SUMO3;POLE3;UBE2V2;POLE;GTF2H5;PARP2;ERCC1;CHD1L;GTF2H3;INO80C;GPS1;DDB2;POLE4;RFC1;INO80E;DDB1;RAD23B;COPS5;MCRS1;XRCC1
prerank,Reactome_Pathways_2024__Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,0.5707556244061684,2.2789517296003523,0.001,0.001,0.001,35/120,12.26%,CD3E;HLA-E;CLEC2B;HLA-F;CD96;CD8A;B2M;HCST;HLA-C;HLA-A;HLA-B;KLRK1;SLAMF6;IFITM1;KLRG1;CD3G;CD3D;ITGB2;CD200R1;JAML;ITGA4;KLRB1;ICAM3;CD8B;KLRD1;ITGAL;CD247;SLAMF7;CD300A;CLEC2D;PILRB;ITGB1;ICAM1;CD226;CD99
prerank,Reactome_Pathways_2024__Formation of Paraxial Mesoderm,-0.696218563434267,-2.2772840203221105,0.001,0.001,0.001,30/54,9.31%,PSMB3;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;PSMC3;PSMA3;PSMC5;SEM1;PSMA7;ADRM1;PSMA5;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PSMC2;PSMD3;DLL3;PSMD12;PSMB4;PSMD6
prerank,Reactome_Pathways_2024__Nuclear Events Mediated by NFE2L2,-0.6410588791485912,-2.273681207634853,0.001,0.001,0.001,40/83,9.33%,PSMB3;TALDO1;PSMD8;PSMB6;PSMA6;PSMA4;PSMB2;TXN;PSMC3;PSMA3;PSMC5;RBX1;SEM1;PSMA7;ADRM1;PSMA5;TKT;PSMB5;PSMD2;PSMD7;PSMD11;PSMB7;PSMC1;PRDX1;PSMB1;PSMD14;PSMD1;PSMD13;PSMC4;PGD;PSMC2;PSMD3;TXNRD1;G6PD;KEAP1;PSMD12;PSMB4;ABCG2;PSMD6;NQO1
prerank,Reactome_Pathways_2024__rRNA Processing in the Nucleus and Cytosol,-0.6260760951643015,-2.2721160694220517,0.001,0.001,0.001,60/104,16.19%,NHP2;FBL;EBNA1BP2;DKC1;EXOSC8;EXOSC3;EXOSC2;RRP7A;WDR18;EXOSC5;BOP1;NOP10;EXOSC9;BYSL;MPHOSPH6;RPP30;UTP11;NOC4L;PES1;DCAF13;NOP14;NCL;IMP4;TSR3;NOP56;EXOSC4;SNU13;RRP1;FTSJ3;LAS1L;C1D;WDR46;GAR1;RPP25;PDCD11;LTV1;TSR1;GNL3;RPP40;EMG1;NOB1;TRMT112;UTP4;RRP36;UTP14A;DDX49;KRR1;RRP9;TBL3;WDR43;DDX21;WDR12;NIP7;UTP18;ERI1;EXOSC7;BMS1;NAT10;PELP1;UTP6
prerank,GO_Biological_Process_2025__Double-Strand Break Repair via Homologous Recombination (GO:0000724),-0.6131150649758906,-2.2665416789079056,0.001,0.001,0.001,45/114,9.59%,FEN1;RAD51;UHRF1;MCM7;GINS2;CDC45;RPA3;MCM4;RAD51AP1;BRCA2;BRCA1;MCM3;RAD54L;MCM5;RBBP8;RMI2;RECQL4;UBE2N;MCM6;PPP4C;BLM;NUCKS1;AUNIP;XRCC2;RAD21;SEM1;RAD51C;NABP2;GINS4;TOPBP1;RAD54B;PSMD14;HTATSF1;TONSL;MMS22L;FANCB;GEN1;RFWD3;RMI1;CDC7;XRCC3;NSMCE4A;AP5S1;MCM8;RECQL
prerank,Reactome_Pathways_2024__Impaired BRCA2 Binding to PALB2,-0.8126176283486468,-2.262824890614057,0.001,0.001,0.001,14/24,6.53%,RAD51;RAD51AP1;BRCA2;BRCA1;RBBP8;EXO1;RMI2;DNA2;BLM;XRCC2;RAD51C;BARD1;BRIP1;RMI1
prerank,GO_Biological_Process_2025__Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751),-0.8158272998498235,-2.262491949212507,0.001,0.001,0.001,16/22,10.92%,CDK4;CDK1;DTL;RRM1;CCNB1;CDC25C;CDC25A;FBXO5;RAD51C;NPM1;DBF4B;CDC7;CDC25B;RAB11A;RCC2;STOX1
prerank,Reactome_Pathways_2024__Nucleotide Excision Repair,-0.61926694395771,-2.259299956632425,0.001,0.001,0.001,55/107,12.52%,RPA3;LIG1;PCNA;RFC4;ACTB;RFC2;POLD2;POLE2;POLR2E;RFC5;SUMO2;POLD1;RFC3;POLD3;UBE2N;UBE2I;POLR2L;RBX1;ACTL6A;RAD23A;POLR2H;SUMO1;PRPF19;COPS3;PARP1;RPA1;RUVBL1;RPA2;SUMO3;POLE3;POLR2K;UBE2V2;POLR2G;POLR2F;POLR2I;POLR2J;POLE;GTF2H5;POLR2D;PARP2;TCEA1;ERCC1;CHD1L;GTF2H3;INO80C;GPS1;DDB2;POLE4;RFC1;INO80E;DDB1;RAD23B;COPS5;MCRS1;XRCC1
prerank,GO_Biological_Process_2025__Cell Cycle G2/M Phase Transition (GO:0044839),-0.7163264979017002,-2.256351210752769,0.001,0.001,0.001,17/43,8.34%,CCNA2;BIRC5;AURKB;PKMYT1;PLK1;MELK;FOXM1;CDK1;CCNB1;AURKA;CDC25C;CDK2;CDC25A;MASTL;UBE2A;CDC25B;CHEK2
prerank,GO_Biological_Process_2025__Mitotic Metaphase Chromosome Alignment (GO:0007080),-0.6854987844117457,-2.248108389928446,0.001,0.001,0.001,31/55,11.36%,KIFC1;AURKB;CDCA8;CDT1;NUF2;CEP55;CDCA5;SKA3;CENPE;SKA1;NDC80;KIF2C;KIF22;CCNB1;KIF14;TTK;SPDL1;SKA2;KPNB1;NUDC;KIF18A;SEH1L;PSRC1;NUP62;CHAMP1;CDC23;DCTN2;RAB11A;CHMP4B;ZW10;CHMP2A
prerank,MSigDB_Hallmark_2020__mTORC1 Signaling,-0.5671229451999982,-2.2409526307839753,0.001,0.001,0.001,82/197,12.41%,DHFR;MCM2;MCM4;RRM2;TUBG1;PLK1;ENO1;GAPDH;PPIA;BUB1;TPI1;SHMT2;PSMA4;CCNF;PPA1;DDX39A;PHGDH;HPRT1;BCAT1;AURKA;PSMA3;SDF2L1;ATP5MC1;CDC25A;CCT6A;CORO1A;EIF2S2;HMBS;MTHFD2;TOMM40;PDAP1;PSMB5;ACTR3;RPA1;TMEM97;PRDX1;PSMD14;UNG;POLR3G;PSMD13;LDHA;PSMG1;PSAT1;SLC1A4;EEF1E1;PSMC4;PFKL;PSMC2;CALR;UCHL5;IMMT;CYB5B;FDXR;HSP90B1;SEC11A;TXNRD1;ALDOA;TCEA1;G6PD;SQLE;PGK1;PSMD12;GMPS;MAP2K3;PSME3;SORD;SLC37A4;DHCR24;GPI;FKBP2;STIP1;ARPC5L;PSPH;NFYC;SLC1A5;FADS1;COPS5;FADS2;MTHFD2L;CANX;QDPR;RRP9
