gene,baseMean,log2FoldChange,log2FoldChange_unshrunk,lfcSE,stat,pvalue,padj,padj_calibrated
LONRF3,1.0188023396176547,0.009409708637335451,-0.2756034654637729,0.22058204333722078,-1.1167696063379802,0.2640928474209009,0.5892249661922645,1.0
GLRB,0.015861204543212267,-2.6764304938391063e-05,-2.3034737817601356,12.65411229229199,-0.7882574501432752,0.43054613088589433,,1.0
GADD45B,66.66705893567132,0.14467712488585036,0.18334451036597885,0.05427877689565959,3.0540515321280206,0.0022577329529840295,0.05791336069899975,1.0
NPFFR1,0.03106339937527272,0.00019555386553474956,-2.064349402638104,11.034082354815844,-0.7068192890234566,0.47967878599636615,,1.0
NOP9,1.2001280235030718,0.017541638141686473,-0.06196747106332662,0.304024200116754,-0.32238512717667284,0.7471609500708114,0.8842572685938258,1.0
PSD3,0.09862784182211619,0.0001377203551304687,-2.0655532346598813,3.8883256149269343,-0.7076132489414936,0.4791854629689096,,1.0
FAM153B,0.03115766609191363,0.00028244163350853873,-2.0759336185676847,0.2019734405484152,-0.7108930639392905,0.4771505044754665,,1.0
HAX1,15.711231290286335,-0.016658893664361754,-0.033852429352028236,0.08242021802338848,-0.5655888104501712,0.5716733361416444,0.7970248897419349,1.0
ZNF689,2.244272545101952,0.01362215111869107,0.02327943937503777,0.13884776308925179,0.13347243979687576,0.8938197590876582,0.9534439887591586,1.0
PPP4R1,2.6214218653527537,-0.02250066532701787,-0.193556151480054,0.1206751003463967,-1.386045578371639,0.1657329864727778,0.47181885380588956,1.0
HSD17B14,0.07692029981528382,0.0002283046850935859,-1.843967177372477,2.3995145125619666,-0.6320208712090246,0.5273732392144024,,1.0
MRPL4,9.19375798548332,-0.12094752588882468,-0.19522919050115364,0.07787999573000161,-2.423374008212158,0.015377086198929659,0.14592297192111567,1.0
CPSF3,3.202027678003096,0.0033275555797505803,0.004707026578515376,0.08636733857422638,0.03032799001562576,0.9758054740315151,0.9897267397107771,1.0
CCDC174,7.854846568995216,0.04168871420793565,0.1577766513497808,0.09178097751794675,1.468170028229097,0.1420580433909547,0.4374406592214298,1.0
ZNF677,3.3352073197169103,0.015597099985665002,0.08182458067395312,0.07798406877630412,0.5553863524134498,0.5786304254463621,0.798125372685077,1.0
AFF1,5.265988693629463,-0.022373099129327598,-0.1088558100175749,0.20036989364795824,-1.0654489268428475,0.28667282598756516,0.6130836331384473,1.0
SLC41A2,0.2065223714235719,0.0002599281143215829,-1.6230532973834122,1.8375028499661785,-0.5570694377160419,0.5774799878035076,0.798125372685077,1.0
PAGR1,4.195067526004352,0.0031797294880375497,-0.06942072392423425,0.14271315498528148,-0.6332280340869558,0.5265847411762536,0.7823716930689318,1.0
ANKRD16,0.4113446239399418,0.00852302419523806,-0.8026179944505826,1.0898776561743058,-1.8603833710823807,0.06283130565415905,0.2886947589926033,1.0
PHYH,3.115638719825318,-0.0012572866558541672,-0.04659315501846827,0.11597690321173158,-0.3533550605651902,0.7238222719625886,0.872600589549766,1.0
CYP2U1,0.8026752601888381,0.005243862141106271,-0.4667563953280426,0.1343823668633583,-1.6618390918415267,0.09654504177532881,0.3588297172589226,1.0
AIFM1,3.152607530153914,-0.02527085253089887,-0.20883688519298718,0.1367689841221788,-1.5159512533167134,0.12953167894748938,0.41540150133663006,1.0
PPRC1,1.9813532582120859,-0.013300222074682485,-0.29470327004626484,0.23793644251718268,-1.8309676561294186,0.06710537083672267,0.29855505790443804,1.0
ZNF358,0.5508273544882374,0.012046804769839988,-0.5548640097699649,0.19982417178577672,-1.6434287884290775,0.10029424783978354,0.36607616189614,1.0
NDOR1,1.3121108315188823,-0.003691311832201451,-0.46695475389913327,0.2515402146740547,-2.0686318924571534,0.038580642799631804,0.2250252347770099,1.0
PEX19,3.700528104208547,-0.023955872101287808,-0.1733062108767668,0.10913520697120871,-1.2142447143644097,0.22465429029904294,0.5493952119335571,1.0
PNOC,0.06530215289166198,0.00017630539095096995,-2.2041673217043116,0.19894517478515378,-0.7547394846688904,0.4504053101933134,,1.0
NXPE3,2.894367873013513,0.019439989330198075,0.09901150708412401,0.09629814812925312,0.6778544611312518,0.49786397614499145,0.7715725141924852,1.0
RRP9,2.541291571472339,-0.031098850716241685,-0.26629225786158434,0.19739260694166005,-1.7256249534502515,0.08441490712832672,0.33416615982101344,1.0
DHX40,2.847492899200281,0.016878444803344692,0.072805510552234,0.12861425514910405,0.5127640326401627,0.6081163921002093,0.8122113071437423,1.0
HDAC9,1.5480469653728186,0.0030537040019934353,-0.2766333896977122,0.18138919253639355,-1.2354262324250787,0.21667191485788373,0.53832866307784,1.0
SRCIN1,0.04358010029584603,0.0001521400565697049,-2.065199985161873,9.089050942909102,-0.7071946553362695,0.47944551949131964,,1.0
TRIB3,1.8608261056048765,-0.0007618295667816789,-0.12678250049001735,0.2863528360300181,-0.6229653066654158,0.5333073205176823,0.7850053685894549,1.0
FRAT2,2.562174470880204,0.015036697697074615,-0.01136884038633164,0.2707617491419902,-0.06589923249886472,0.9474580516337276,0.9777432390455739,1.0
PTN,0.05124963485648755,7.109515867523228e-05,-2.184121473723202,8.773604256416037,-0.7476450027310738,0.4546743124232291,,1.0
SPCS2,36.89451393675439,-0.009654613957006982,-0.01685146328919664,0.06829258121542534,-0.3438116313625475,0.7309879523392482,0.8759383806647901,1.0
APBB1,2.985221590502073,-0.008718415605738685,-0.1151420899432267,0.15257742651082384,-0.7459487836423837,0.45569835438408335,0.7522114427659141,1.0
AGTPBP1,7.692979787288564,-0.02056364184709444,-0.07320447525261177,0.7127293447704982,-0.8063749036406012,0.42002671294084737,0.7306229674549176,1.0
SPEN,8.349174579565378,-0.012943850420104815,-0.040213718190920233,0.0716555804913585,-0.4988973051295836,0.6178517326380989,0.8192861916594929,1.0
TMEM98,0.19403546424894472,3.1776795998886806e-06,-2.011747404808762,2.58740223658981,-0.689485091917722,0.49051805166627993,,1.0
POC1A,0.7290584760111471,-0.012021863503302536,-1.1333627974440823,0.09805806913072619,-3.640152382001143,0.00027247673909334795,0.019241612407652396,0.23168791311524023
SLC35B2,4.71080587125947,-6.183759881190232e-07,-0.005947648621707529,0.19413773625270012,-0.046674048189550794,0.9627730143417497,0.9840973049255771,1.0
ROCK2,2.8148443712021822,0.01896786144679051,0.09565084073711617,0.1368430540133261,0.6376248615565653,0.5237179078985987,0.7807340797838169,1.0
ZNF483,0.40075958461048267,0.006096710628870017,-0.9943963372385066,0.17584798956218803,-2.079793303007086,0.037544495638891666,0.22257897755216752,1.0
BBS4,2.0860337927588635,-0.0019488961063326385,-0.0861523232611697,0.10224843918274712,-0.5370320501440928,0.5912454755748008,0.8049016553238522,1.0
USP2,0.05239477187676899,0.00014295212500760172,-2.0642818254499007,3.82096630577865,-0.7071726084936499,0.47945921850316975,,1.0
AGPAT5,4.161139260295779,0.0039833574459059605,-0.04118259576388375,0.11293270115610529,-0.2783175930228578,0.7807685721544126,0.8988191995502202,1.0
DDX50,8.84574754004626,0.012415383891695489,0.036429589451464725,0.05644442696104673,0.4287724492511259,0.6680888304844788,0.8454980886171386,1.0
PPP2R2B,9.263913860384436,0.05512208735953534,0.13141054512691308,0.10290594863543596,1.6044801628388117,0.1086082536263486,0.3782256957145879,1.0
CTSL,1.002183523270627,0.01298379165927225,-0.427055416516414,0.2538826597231418,-1.5632542428107978,0.11799280621027027,0.3927618813490869,1.0
C4orf36,0.39890310268637685,0.004434074248462467,-1.137106377344254,0.1469608023157284,-2.3520598571524736,0.01866977032912019,0.1607256404875166,0.7726911931977806
EPAS1,2.5998659841967453,-0.006228723935863037,-0.311965216590748,0.27693580335430723,-1.8769996560008286,0.06051814101056115,0.2837664348097702,1.0
